lemma	part_of_speech	translations
shikotan	noun	色丹
shillong	noun	シロン
shimada	noun	島田
shimane	noun	島根
shimla	noun	シムラー
shimoda	noun	下田
shimonoseki	noun	下関
shimose powder	noun	下瀬火薬
shimotsuke	noun	下野
shinagawa	noun	品川
shinchi	noun	新地
shine	noun	シャイン|光|輝き|卓越|光る|輝く
shinjuku	noun	新宿
shinjō	noun	新庄
shinto	noun	神道
shiraz	noun	シーラーズ
shiva	noun	シヴァ|大自在天
shizuoka	noun	静岡|静岡県|静岡市
shota	noun	ショタ
shreveport	noun	シュリーブポート
shrewsbury	noun	シュルーズベリー
shrove tuesday	noun	パンケーキ・デイ
shuangyashan	noun	双鴨山
shunde	noun	順徳
shuri	noun	首里
shūnan	noun	周南
siam	noun	シャム|サイアム|暹羅
siamese	noun	シャム
siamese cat	noun	シャム猫
siamese fighting fish	noun	ベタ
siberia	noun	シベリア
siberian	noun	サイベリアン
siberian husky	noun	シベリアン・ハスキー
siberian jay	noun	赤尾橿鳥
siberian rubythroat	noun	野駒
siberian stonechat	noun	野鶲
siberian tiger	noun	アムールトラ|シベリアトラ|チョウセントラ
siberian weasel	noun	朝鮮鼬
sichuan	noun	四川
sichuan pepper	noun	山椒
sichuan tit	noun	ミナミコガラ
sicilian	adjective	シチリアの|シチリア語|シチリア人
sicilian defence	noun	シシリアン・ディフェンス
sicily	noun	シチリア|シチリア島|シシリー|シシリー島|シチリア州
siddhartha	noun	シッダールタ
sieg heil		ジークハイル
siegfried	noun	ジークフリート
siena	noun	シエーナ|シエナ|シエナ市|シエナ県
sierra leone	noun	シエラレオネ
sierre	noun	シエール
sievierodonetsk	noun	セヴェロドネツィク
sikh	noun	シーク
sikh empire	noun	シク王国
sikhism	noun	シク教
sikkim	noun	シッキム|シッキム州
silesia	noun	シレジア
silesian	noun	シレジア語
silicon valley	noun	シリコンバレー
silk road	noun	シルクロード|絹の道
silken windhound	noun	シルケン・ウィンドハウンド|シルケン・ハウンド
silla	noun	新羅
silurian	noun	シルル紀
silvassa	noun	スィルヴァーサー
simferopol	noun	シンフェローポリ
simon	noun	サイモン
simplified chinese	noun	簡体字中国語|簡体字|簡化字
simpson	noun	シンプソン
sinai	noun	シナイ半島|シナイ山
sinaloa	noun	シナロア
sinbad	noun	シンドバッド
sindarin	noun	シンダリン|シンダール語
sindhi	noun	シンド語
singapore	noun	シンガポール|新嘉坡|昭南
singapore dollar	noun	シンガポールドル
singaporean	adjective	シンガポール|シンガポール人
singh	noun	シン
sinhalese	noun	シンハラ語
sinim	noun	ㇱニン
sinitic	adjective	シナ・チベット|シナ語派
sino-		中|漢|華
sino-japanese	adjective	中和|中日|日中|漢和|漢語
sino-korean	adjective	中韓|漢字語
sino-tibetan	adjective	シナ・チベットの
sino-vietnamese	adjective	漢越|漢越語
sino-xenic	adjective	漢語
sinocentrism	noun	中華思想
sinope	noun	シノーペ
sinophile	noun	シノファイル|親中国派|親中派
sinophilia	noun	親中性
sinophobia	noun	反中|反中感情
sinophone	noun	中国語話者
sinosphere	noun	漢字文化圏
sint eustatius	noun	シント・ユースタティウス
sint maarten	noun	シント・マールテン島
sinuiju	noun	新義州
sion	noun	シオン
sir	noun	サー|卿|旦那|お兄さん|僕|旦那様
sirius	noun	シリウス|天狼星
sisyphus	noun	シーシュポス
sitātapatrā	noun	白傘蓋佛頂
skanda	noun	韋馱|韋馱天
skene's gland	noun	スキーン腺|傍尿道腺|小前庭腺
skopje	noun	スコピエ
skye	noun	スカイ
slav	noun	スラブ人|スラヴ人
slavic	adjective	スラブ|スラヴ
slavic studies	noun	スラブ学|スラヴ学
slavist	noun	スラブ語学者
slavonia	noun	スラヴォニア
sleeping beauty	noun	眠れる森の美女|眠り姫|眠れる美女
slinky	noun	スリンキー
slovak	adjective	スロヴァキア|スロバキア語|スロバキア人|スロヴァキア人|スロヴァキア語
slovak republic	noun	スロバキア共和国
slovakia	noun	スロバキア|スロヴァキア
slovene	adjective	スロベニア|スロヴェニア|スロベニア人|スロヴェニア人|スロベニア語|スロヴェニア語
slovenia	noun	スロベニア|スロヴェニア
slovio	noun	スロビオ|スロヴィオ
slytherin	noun	スリザリン
smith	noun	スミス|加治|加治屋|鍛冶|鍛冶屋|鍛治
smith machine	noun	スミスマシン
smoke	noun	煙|吸う|タバコを吸う|喫煙|煙る
smolensk	noun	スモレンスク
snake island	noun	ズミイヌイ島
snoopy	noun	スヌーピー
snow queen	noun	雪の女王
snow white	noun	白雪|白雪姫
snowdon	noun	スノードン
socceroos	noun	サッカルーズ
sochi	noun	ソチ
socialist republic of vietnam	noun	ベトナム社会主義共和国
socrates	noun	ソクラテス
socratic method	noun	ソクラテス式問答法|ソクラテス式討論|反対論証法
sodom	noun	ソドム
sofia	noun	ソフィア
sogdiana	noun	ソグディアナ
solapur	noun	ソーラープル
solar system	noun	太陽系
sologne	noun	ソローニュ
solomon	noun	ソロモン
solomon islands	noun	ソロモン諸島
solon	noun	ソロン
solresol	noun	ソルレソル
solukhumbu	noun	ソルクンブ
somali	noun	ソマリ語|ソマリア語
somalia	noun	ソマリア
somaliland	noun	ソマリランド
son of heaven	noun	天子
son of man	noun	人の子
song	noun	宋朝|歌|歌曲|歌唱
song dynasty	noun	宋
song of songs	noun	雅歌
soninke	noun	ソニンケ語
sonora	noun	ソノラ
sony	noun	ソニー
sony pony	noun	ゴキブリ|ソニー信者
sophocles	noun	ソポクレス|ソフォクレス
sorachi	noun	空知
sorbian	noun	ソルブ語
sorbonne	noun	ソルボンヌ
sorrento	noun	ソッレント|ソレント
sorsogon	noun	ソルソゴン
sound	noun	エーレスンド海峡|健全|健康|堅固|手堅い|音|探る
south africa	noun	南アフリカ|南ア
south african	noun	南アフリカ人
south america	noun	南アメリカ|南米
south asia	noun	南アジア|南亜
south atlantic	noun	南大西洋
south australia	noun	南オーストラリア
south carolina	noun	サウスカロライナ|南カロライナ
south caucasus	noun	南コーカサス
south china	noun	華南
south china sea	noun	南シナ海|南中国海|南支那海
south chungcheong	noun	忠清南道
south cotabato	noun	南コタバト
south dakota	noun	サウスダコタ|南ダコタ
south georgia and the south sandwich islands	noun	サウスジョージア・サウスサンドウィッチ諸島
south gyeongsang	noun	慶尚南道
south holland	noun	南ホラント|南オランダ
south india	noun	南インド
south island	noun	南島
south korea	noun	韓国|コリア
south korean	adjective	韓国の|韓国人
south ossetia	noun	南オセチア
south pacific	noun	南太平洋
south pole	noun	南極|南極点|Ｓ極
south sardinia	noun	南サルディニア|南サルデーニャ
south shetland islands	noun	サウス・シェトランド諸島
south sudan	noun	南スーダン
south tyrol	noun	南チロル
south vietnam	noun	南ベトナム
south yemen	noun	南イエメン
southampton	noun	サウサンプトン
southeast asia	noun	東南アジア
southern altai	noun	南アルタイ語
southern bug	noun	南ブーフ川
southern cross	noun	みなみじゅうじ座|南十字星
southern europe	noun	南欧|南ヨーロッパ
southern hemisphere	noun	南半球
southern min	noun	ミン南語|閩南語
southern ocean	noun	南大洋|南極海|南氷洋
southern rhodesia	noun	南ローデシア
soviet	adjective	ソビエト|ソヴェト|ソ連|ソ連人|ソヴィエト
soviet russia	noun	ソビエトロシア
soviet socialist republic	noun	ソビエト社会主義共和国|ソビエト連邦構成共和国
soviet union	noun	ソビエト連邦|ソ連|ソヴェト連邦
soyapango	noun	ソやパンゴ
soyuz	noun	ソユーズ
space shuttle	noun	スペースシャトル
spain	noun	スペイン|西班牙
spaniard	noun	スペイン人
spanish	adjective	スペイン語|スペイン|スペイン人
spanish armada	noun	無敵艦隊
spanish sign language	noun	スペイン手話
spanish water dog	noun	スパニッシュ・ウォーター・ドッグ
spanish broom	noun	連玉
spanish influenza	noun	スペインかぜ|スペイン風邪
spanish jasmine	noun	大花素馨|素馨
spanish sparrow	noun	スペインスズメ
sparta	noun	スパルタ
spartacus	noun	スパルタクス
special region of yogyakarta	noun	ジョグジャカルタ特別州
spetsnaz	noun	スペツナズ
sphinx	noun	スフィンクス|人頭獅身|人獅|獅子女
sphynx	noun	スフィンクス
spiritism	noun	スピリティズム
spitsbergen	noun	スピッツベルゲン島
split	noun	スプリット|スプリト|開脚|ハーフボトル|小瓶|割る
sponde	noun	スポンデ
sprachgefühl	noun	語感
spratly islands	noun	スプラトリー諸島|南沙諸島
sprite	noun	スプライト
sri jayawardenepura kotte	noun	スリジャヤワルダナプラコッテ
sri lanka	noun	スリランカ
sri lankan	noun	スリランカ人
srinagar	noun	シュリーナガル
st george's channel	noun	セントジョージ海峡
st. elmo's fire	noun	セントエルモの火
st. george's	noun	セントジョージズ
st. george's cross	noun	聖ゲオルギウス十字
st. john's	noun	セイント・ジョンズ
st. john's wort	noun	セント・ジョーンズ・ワート|西洋弟切草
st. petersburg	noun	セント・ピーターズバーグ
st. stephen's day	noun	聖ステファノの日
st. thomas bean	noun	藻玉
stalin	noun	スターリン
stalingrad	noun	スターリングラード
stalinism	noun	スターリニズム|スターリン主義
stalinist	noun	スターリン主義者
standard english	noun	標準英語
stanford	noun	スタンフォード|スタンフォード大学
star trek	noun	スタートレック
star wars	noun	スター・ウォーズ|スターウォーズ計画
star wars day	noun	スター・ウォーズの日
star of bethlehem	noun	ベツレヘムの星
star of david	noun	ダビデの星
star-spangled banner	noun	星条旗
starbucks	noun	スタバ|スターバックス
stars and stripes	noun	星条旗
start button	noun	スタートボタン
start menu	noun	スタートメニュー
stasi	noun	シュタージ
state of eritrea	noun	エリトリア国
state of israel	noun	イスラエル国
state of japan	noun	日本国
state of libya	noun	リビア国
state of palestine	noun	パレスチナ国
state of the union	noun	一般教書|一般教書演説
statue of liberty	noun	自由の女神像
stavropol	noun	スタブロポリ|スタヴロポリ
steller sea lion	noun	胡獱
stepanakert	noun	ステパナケルト
stephano	noun	ステファノー
stephen	noun	ステファノ|スティーヴン|スティーブン
stigmata	noun	スティグマータ|聖痕
stilton	noun	スティルトン
stockholm	noun	ストックホルム
stockholm syndrome	noun	ストックホルム症候群
stone age	noun	石器時代
stonehenge	noun	ストーンヘンジ
stradivarius	noun	ストラディバリ|ストラディバリウス|ストラド
strait of dover	noun	ドーバー海峡
strait of gibraltar	noun	ジブラルタル海峡
strait of kerch	noun	ケルチ海峡
strait of magellan	noun	マゼラン海峡
strait of malacca	noun	マラッカ海峡
strait of messina	noun	メッシーナ海峡
strait of sicily	noun	シチリア海峡
straits settlements	noun	海峡植民地
stralsund	noun	シュトラールズント
strasbourg	noun	ストラスブール|シュトラースブルク
stratford-on-avon	noun	ストラトフォード・アポン・エイヴォン
strauss	noun	シュトラウス
streisand effect	noun	ストライサンド効果
sturm und drang	noun	シュトゥルム・ウント・ドラング|疾風怒涛
sturmabteilung	noun	突撃隊
stuttgart	noun	シュトゥットガルト
stymphalian bird	noun	ステュムパーリデス|ステュムパーロスの鳥
styx	noun	ステュクス
subaru	noun	スバル|すばる|昴
subotica	noun	スボティツァ
subscriber identity module	noun	SIMカード
suchitoto	noun	スチトト
sudan	noun	スーダン
sudeten	noun	ズデーテン
sudetenland	noun	ズデーテン地方
sudo	noun	須藤
sue	noun	スー|訴える
suez	noun	スエズ
suez canal	noun	スエズ運河|スエズ地峡
sufism	noun	イスラム神秘主義|スーフィズム|タサッウフ
sugamo	noun	巣鴨
sugarloaf mountain	noun	ポン・ヂ・アスーカル
suginami	noun	杉並
suifenhe	noun	綏芬河
suita	noun	吹田
sukhumi	noun	スフミ
sulawesi	noun	スラウェシ島
sumatra	noun	スマトラ
sumatran rhinoceros	noun	スマトラサイ
sumatran tiger	noun	スマトラトラ
sumbawa	noun	スンバワ島
sumer	noun	シュメール
sumerian	noun	シュメール人|シュメール語
sumida	noun	墨田
summer triangle	noun	夏の大三角形
sumy	noun	スームィ
sun	noun	日|日曜|太陽|ザ・サン|恒星|日光
sundanese	noun	スンダ語
sunday	noun	日曜日|日曜|にちようび|日曜版
sunday driver	noun	サンデードライバー
sunday school	noun	教会学校|日曜学校
sunderland	noun	サンダーランド
sunni	noun	スンニ
sunni islam	noun	スンナ派|スンニー派|スンニ派
super bowl	noun	スーパーボール
superman	noun	スーパーマン|超人
supratiṣṭhitacāritra	noun	安立行菩薩
supreme leader	noun	最高指導者
supreme soviet	noun	最高ソビエト|最高ソヴィエト|最高会議
surabaya	noun	スラバヤ
surat	noun	スーラト
suresnes	noun	シュレンヌ|シュレーヌ
suriname	noun	スリナム
surinamese	adjective	スリナムの|スリナム人
surya	noun	スーリヤ|日天
susan	noun	スーザン
susanna	noun	スザンナ
susanoo	noun	須佐之男|須佐能乎
sushen	noun	みしはせ
suva	noun	スバ
suwa	noun	諏訪
suwon	noun	水原
suzhou	noun	宿州|肅州|蘇州
suzuka	noun	鈴鹿
suzuki	noun	鈴木
svalbard	noun	スヴァールバル諸島|スバールバル
svarog	noun	スヴァローグ
swadesh list	noun	スワデシュ・リスト
swahili	noun	スワヒリ語
swazi	noun	スワジ語
swaziland	noun	スワジランド
swede	noun	スウェーデン人
sweden	noun	スウェーデン|瑞典
swedish	adjective	スウェーデン|スウェーデン語|スウェーデン語の
swedish massage	noun	スウェディッシュマッサージ|スウェーデン式マッサージ
swedish relay	noun	スウェーデンリレー
swinhoe's pheasant	noun	山鶏
swiss	adjective	スイス|スイス人
swiss army knife	noun	アーミーナイフ|スイスアーミーナイフ
swiss confederation	noun	スイス連邦
swiss franc	noun	スイス・フラン
swiss roll	noun	ロールケーキ
switzerland	noun	スイス|瑞西
sycorax	noun	シコラクス
