lemma	part_of_speech	translations
autotransformer	noun	автотрансформа́тор
autovampirism	noun	аутовампири́зм
autumn	noun	о́сень|осень
autumnal	adjective	осе́нний
autumnal equinox	noun	осе́ннее равноде́нствие
auxiliary	adjective	вспомога́тельный|дополни́тельный|запасно́й|ассисте́нт|подсо́бник|помо́щник
auxiliary cruiser	noun	вспомога́тельный кре́йсер
auxiliary language	noun	вспомога́тельный язы́к
auxiliary verb	noun	вспомога́тельный глаго́л|вспомогательный глагол
auxology	noun	ауксология
avail	verb	соде́йствовать|[[приноси́ть]] [[польза|по́льзу]]|быть [[полезный|поле́зным]]|воспо́льзоваться|испо́льзовать|помо́чь
availability	noun	нали́чие
available	adjective	действи́тельный|правомо́чный|го́дный|досту́пный|нали́чный|наличие
avalanche	noun	лави́на|лавина|обва́л
avant-garde	adjective	аванга́рдный|авангарди́стский|[[головно́й]] [[отря́д]]|[[передово́й]] [[отря́д]]|аванга́рд|авангардист
avant-gardism	noun	авангарди́зм|авангардизм
avant-gardist	noun	авангарди́ст|авангарди́стка
avant-guard	noun	аванга́рд
avarice	noun	а́лчность|жа́дность|ску́пость|ненасы́тность|прожо́рливость
avaricious	adjective	а́лчный|жа́дный|корыстолюби́вый|скупо́й
avariciously	adverb	алчно|жадно|корыстолюбиво
avatar	noun	авата́р|авата́ра|воплоще́ние
avenge	verb	отомсти́ть|мсти́ть
avenger	noun	мсти́тель|мсти́тельница
aventurine	noun	авантюриновое стекло|авентюриновое стекло|авантюри́н
avenue	noun	авеню́|проспе́кт
aver	verb	заявля́ть|утвержда́ть|дока́зывать
average	adjective	сре́дний|средний|обы́чный|обыкнове́нный|среднестатисти́ческий|сре́днее
averagely	adverb	в сре́днем
averruncate	verb	[[вырыва́ть]] с [[корень|ко́рнем]]|искореня́ть
aversion	noun	антипа́тия|неприя́знь|неприя́тие|омерзе́ние|отвраще́ние
aversion therapy	noun	аверси́вная терапи́я
avert	verb	отвести́|отводи́ть|отби́ть|отбива́ть|отврати́ть|отвраща́ть
avian	adjective	пти́чий
avian influenza	noun	пти́чий грипп
aviary	noun	волье́р|пти́чник
aviation	noun	авиа́ция|воздухопла́вание|авиация
avid	adjective	а́лчный|зая́длый|стра́стный
avidity	noun	а́лчность|жа́дность|усе́рдие|энерги́чность
avidly	adverb	жа́дно
avitaminosis	noun	авитаминоз
avocado	noun	авока́до|авокадо
avocation	noun	развлече́ние|хо́бби|призва́ние
avocet	noun	шилоклю́вка|шилоклювка
avoid	verb	избега́ть|избежа́ть|уклони́ться|уклоня́ться|аннули́ровать|отмени́ть
avoid like the plague	verb	бежа́ть, как чёрт от ла́дана|обходи́ть за версту́
avoidable	adjective	предотврати́мый
avow	verb	призна́ть|призна́ться|признава́ть|признава́ться|созна́ться|сознава́ться
avowal	noun	признание
avowed	adjective	при́знанный
avulsion	noun	авульсия|отрыв
avuncular	adjective	дя́дин|доброду́шный
avunculate	noun	авункулат
await	verb	ждать|ожида́ть|подожда́ть|обслу́живать|обслужи́ть
awake	adjective	бо́дрствующий|не [[спя́щий]]|просну́вшийся|пробуди́ться|пробужда́ться|просну́ться
awaken	verb	буди́ть|пробуди́ть|пробужда́ть|разбуди́ть|пробуди́ться|пробужда́ться
awakening	noun	пробужде́ние
award	noun	присужде́ние|реше́ние|приз|награ́да|пре́мия
awardee	noun	призёр
aware	adjective	в ку́рсе|знать|осведомлённый|све́дущий|бди́тельный
awareness	noun	информи́рованность|осведомлённость|осозна́ние|созна́ние
awash	adjective	заливаемый|покрытый
away	adjective	далеко́|недосту́пно|прочь|вон|доло́й
away game	noun	игра́ на чужо́м по́ле
